Quote_ID,Agency,Issued,Quote_Platform,Eff_Date,Liab_Only,ST,Zipcode,Terr,Min_Veh_Yr,Max_Veh_Yr,MultiProduct_Discount,Life_Discount,MultiCar,Acc_Viol_Score,Ins_Score,BI_Limit,Driver1_Age,Driver2_Age
3058102073,Alpha,N,eQuote,201909,N,IN,47111,6,1999,2007,Auto Home,N,Y,0,725-749,500/500,30-34,30-34
3058106224,Iota,N,eQuote,201909,Y,IN,47601,107,1997,1997,None,N,N,0,550-574,100/300,40-44,40-44
3058106538,Theta,N,PLRATING,201909,N,IN,47660,48,2006,2006,Auto Home,N,N,0,600-624,100/300,35-39,35-39
3058108075,Theta,N,PLRATING,201909,N,IN,47725,5,2002,2002,Auto Home,N,N,0,675-699,50/100,55-59,60-64
3058205594,Theta,N,PLRATING,201909,Y,IN,47720,5,1998,1998,None,N,N,0,No History,100/300,<20,<20
3058300455,Iota,N,eQuote,201909,N,IN,47619,107,2011,2012,Auto Home,N,Y,0,575-599,100/300,<20,50-54
4557900157,Alpha,N,eQuote,201909,N,IN,47130,6,2008,2017,Auto Home,N,Y,0,925-949,250/500,50-54,55-59
5157403453,Iota,N,PLRATING,201909,Y,IN,46115,52,1996,1997,None,N,Y,0,550-574,50/100,40-44,40-44
5157602668,Theta,N,eQuote,201909,N,IN,46250,95,2010,2016,None,N,Y,0,775-799,250/500,25-29,30-34
5157605382,Alpha,N,eQuote,201909,N,IN,46304,16,2009,2009,Auto Home,N,N,0,850-874,250/500,50-54,50-54
5157607707,Theta,N,PLRATING,201909,Y,IN,46226,1,2008,2008,None,N,N,3,800-824,100/300,20-24,20-24
5157702732,Epsilon,N,PLRATING,201909,N,IN,46952,9,1998,1998,Auto Home,N,Y,0,550-574,50/100,40-44,50-54
5157703628,Epsilon,N,PLRATING,201909,N,IN,46033,51,2008,2008,Auto Home,N,N,0,725-749,500/500,50-54,50-54
5157704561,Alpha,N,eQuote,201909,N,IN,46368,16,2014,2014,None,N,N,0,775-799,100/300,65-69,65-69
5157708925,Theta,N,eQuote,201909,N,IN,46550,29,1996,2010,None,N,Y,0,825-849,100/300,30-34,30-34
5157709943,Epsilon,N,PLRATING,201909,N,IN,46280,30,2017,2017,Auto Home,N,N,0,850-874,250/500,80-84,80-84
5157800282,Iota,N,PLRATING,201909,N,IN,46203,1,2015,2015,Auto Home,N,N,0,475-499,50/100,35-39,45-49
5157803445,Epsilon,N,PLRATING,201909,N,IN,46952,9,2014,2014,None,N,N,0,625-649,100/300,50-54,50-54
5157804161,Epsilon,N,PLRATING,201909,N,IN,46060,30,2006,2006,None,N,N,0,700-724,100/300,30-34,30-34
5157806124,Epsilon,N,PLRATING,201909,Y,IN,46530,99,2004,2004,Auto Home,N,N,0,625-649,100/300,20-24,20-24
5157807729,Beta,N,PLRATING,201909,N,IN,47421,68,2005,2014,None,N,Y,0,575-599,250/500,55-59,55-59
5157807757,Theta,N,PLRATING,201909,N,IN,46033,51,2000,2011,None,N,Y,0,No History,100/300,<20,<20
5157807808,Beta,N,PLRATING,201909,N,IN,47462,68,1998,2011,None,N,Y,0,575-599,100/300,35-39,35-39
5157809556,Epsilon,N,PLRATING,201909,N,IN,46902,34,2014,2016,Auto Home,N,Y,0,650-674,250/500,20-24,40-44
5157809780,Eta,N,eQuote,201909,N,IN,46310,59,2008,2017,None,N,Y,0,725-749,100/300,50-54,50-54
5157901259,Beta,N,PLRATING,201909,N,IN,47446,68,1997,2006,None,N,Y,0,775-799,100/300,60-64,60-64
5157904439,Epsilon,N,PLRATING,201909,N,IN,46901,34,2011,2011,None,N,N,0,825-849,100/300,30-34,30-34
5157906002,Epsilon,N,PLRATING,201909,N,IN,46032,51,2010,2018,Auto Home,N,Y,2,675-699,250/500,20-24,55-59
5157906165,Beta,N,PLRATING,201909,N,IN,47421,68,1998,2009,None,N,Y,0,575-599,100/300,30-34,70-74
5157908204,Epsilon,N,PLRATING,201909,N,IN,46033,51,2015,2015,Auto Home,N,N,0,700-724,250/500,25-29,25-29
5157908506,Epsilon,N,PLRATING,201909,N,IN,46901,34,1996,1996,None,N,Y,0,800-824,100/300,75-79,75-79
5157908622,Theta,N,PLRATING,201909,Y,IN,46038,30,2003,2003,Auto Home,N,N,0,675-699,250/500,85-90,85-90
5157908695,Alpha,N,eQuote,201909,N,IN,46517,29,2012,2013,None,N,Y,0,750-774,100/300,30-34,30-34
5157909158,Theta,N,PLRATING,201909,N,IN,46074,51,2001,2012,Auto Home,N,Y,0,750-774,250/500,<20,50-54
5157909174,Beta,N,PLRATING,201909,N,IN,47454,78,2004,2004,None,N,N,0,500-524,100/300,50-54,50-54
5157909633,Theta,N,PLRATING,201909,N,IN,46203,1,2001,2002,Auto Home,N,Y,0,850-874,250/500,20-24,50-54
5157909812,Epsilon,N,PLRATING,201909,N,IN,46750,57,2002,2004,None,N,Y,0,725-749,50/100,25-29,65-69
5157909886,Beta,N,PLRATING,201909,Y,IN,47421,68,2004,2004,None,N,N,0,625-649,100/300,55-59,55-59
5157909992,Epsilon,N,PLRATING,201909,N,IN,46901,34,2018,2018,Auto Home,N,N,0,675-699,50/100,25-29,25-29
5158000115,Epsilon,N,PLRATING,201909,N,IN,46012,28,1999,2015,Auto Home,N,Y,0,600-624,100/300,45-49,50-54
5158000147,Theta,N,PLRATING,201909,N,IN,46032,51,2004,2016,Auto Home,N,Y,0,600-624,100/300,20-24,20-24
5158000192,Theta,N,PLRATING,201909,N,IN,46239,95,2014,2014,None,N,N,0,650-674,100/300,45-49,45-49
5158000283,Epsilon,N,PLRATING,201909,N,IN,47994,74,2000,2009,None,N,Y,0,550-574,100/300,20-24,30-34
5158000901,Epsilon,N,PLRATING,201909,N,IN,46953,9,2002,2005,None,N,Y,0,450-474,50/100,55-59,55-59
5158000968,Epsilon,N,PLRATING,201909,N,IN,46901,34,2004,2004,Auto Home,N,N,0,700-724,100/300,35-39,35-39
5158001043,Beta,N,PLRATING,201909,N,IN,47421,68,2006,2012,None,N,Y,0,600-624,100/300,75-79,75-79
5158001607,Theta,N,PLRATING,201909,N,IN,46234,95,2009,2009,None,N,N,0,725-749,250/500,45-49,45-49
5158002065,Epsilon,N,eQuote,201909,N,IN,46239,1,2009,2013,Auto Home,N,Y,0,625-649,100/300,30-34,35-39
5158003181,Epsilon,N,PLRATING,201909,N,IN,46205,1,2006,2016,Auto Home,N,Y,0,725-749,100/300,30-34,30-34
5158003774,Iota,N,PLRATING,201909,N,IN,46163,52,2010,2010,None,N,N,0,575-599,100/300,65-69,65-69
5158004084,Epsilon,N,PLRATING,201909,N,IN,47012,38,1999,2016,None,N,Y,0,650-674,50/100,20-24,50-54
5158005208,Epsilon,N,PLRATING,201909,N,IN,46202,1,2014,2015,None,N,Y,0,575-599,100/300,25-29,25-29
5158006001,Beta,N,eQuote,201909,N,IN,46033,30,1998,2012,Homeowner,N,Y,0,850-874,100/300,<20,55-59
5158006191,Iota,N,PLRATING,201909,N,IN,46037,30,2007,2011,Auto Home,N,Y,0,850-874,100/300,<20,40-44
5158006969,Iota,N,PLRATING,201909,N,IN,46254,1,2008,2008,None,N,N,0,500-524,100/300,50-54,50-54
5158007111,Iota,N,PLRATING,201909,N,IN,46140,52,2000,2015,None,N,Y,0,725-749,250/500,60-64,70-74
5158007165,Epsilon,Y,PLRATING,201909,N,IN,46033,51,2014,2015,Auto Home,N,Y,0,800-824,250/500,65-69,65-69
5158007625,Epsilon,N,PLRATING,201909,N,IN,46952,9,2005,2010,None,N,Y,0,No History,100/300,55-59,55-59
5158007772,Iota,N,PLRATING,201909,N,IN,46140,52,2001,2016,None,N,Y,3,775-799,50/100,<20,50-54
5158008179,Epsilon,N,PLRATING,201909,N,IN,47909,35,2000,2000,None,N,N,0,625-649,100/300,65-69,65-69
5158008533,Beta,N,eQuote,201909,N,IN,46112,30,2004,2015,Homeowner,N,Y,2,725-749,50/100,20-24,50-54
5158008584,Alpha,N,eQuote,201909,N,IN,46514,29,2014,2014,None,N,N,0,800-824,100/300,70-74,75-79
5158008985,Iota,N,PLRATING,201909,N,IN,46163,52,2004,2004,None,N,N,0,No Score,100/300,25-29,25-29
5158009259,Epsilon,N,PLRATING,201909,N,IN,46237,95,2006,2007,None,N,Y,0,825-849,250/500,60-64,65-69
5158009535,Epsilon,N,PLRATING,201909,N,IN,46260,95,2016,2016,Auto Home,N,N,0,675-699,100/300,20-24,20-24
5158009554,Theta,N,PLRATING,201909,N,IN,46060,30,2012,2012,Auto Home,N,N,0,875-899,250/500,<20,<20
5158009698,Iota,N,PLRATING,201909,N,IN,46237,95,2004,2004,None,N,N,0,No History,50/100,<20,<20
5158009862,Theta,N,PLRATING,201909,N,IN,46038,30,2015,2015,None,N,N,0,875-899,100/300,25-29,25-29
5158009914,Epsilon,Y,PLRATING,201909,N,IN,46902,34,2012,2015,Auto Home,N,Y,0,700-724,100/300,55-59,55-59
5158100275,Beta,N,PLRATING,201909,N,IN,47446,68,2009,2009,None,N,N,0,725-749,100/300,25-29,25-29
5158100283,Epsilon,N,PLRATING,201909,N,IN,46919,49,2000,2012,None,N,Y,0,625-649,100/300,20-24,50-54
5158100747,Alpha,N,eQuote,201909,N,IN,46514,29,2008,2008,None,N,N,0,575-599,100/300,75-79,75-79
5158100840,Epsilon,N,PLRATING,201909,N,IN,46947,36,2007,2007,Auto Home,N,N,0,675-699,100/300,60-64,60-64
5158101002,Beta,N,PLRATING,201909,N,IN,47421,68,2006,2011,None,N,Y,0,650-674,100/300,60-64,60-64
5158101383,Epsilon,N,PLRATING,201909,N,IN,46902,34,1999,2016,Auto Home,N,Y,0,700-724,100/300,20-24,55-59
5158101407,Epsilon,N,PLRATING,201909,N,IN,46902,34,1998,2015,None,N,Y,0,750-774,100/300,20-24,55-59
5158101636,Epsilon,N,PLRATING,201909,N,IN,46774,3,2005,2005,None,N,N,0,575-599,50/100,45-49,50-54
5158101714,Epsilon,N,PLRATING,201909,N,IN,46901,34,2002,2005,Auto Home,N,Y,0,525-549,100/300,60-64,60-64
5158104973,Epsilon,Y,eQuote,201909,N,IN,46151,30,2011,2011,Auto Home,N,N,0,650-674,250/500,40-44,40-44
5158105407,Beta,N,PLRATING,201909,N,IN,47421,68,1998,1998,None,N,N,0,875-899,100/300,45-49,45-49
5158105487,Epsilon,N,PLRATING,201909,Y,IN,46750,57,1999,1999,None,N,Y,0,575-599,50/100,20-24,25-29
5158105517,Iota,N,PLRATING,201909,N,IN,46227,95,2017,2017,None,N,N,0,775-799,100/300,20-24,25-29
5158106104,Epsilon,N,PLRATING,201909,N,IN,46902,34,2013,2013,Auto Home,N,N,0,525-549,100/300,50-54,50-54
5158106456,Epsilon,N,PLRATING,201909,N,IN,46933,49,2010,2010,None,N,N,0,725-749,100/300,75-79,75-79
5158109005,Iota,N,PLRATING,201909,N,IN,46140,52,2001,2016,None,N,Y,0,625-649,100/300,<20,50-54
5158109229,Epsilon,N,PLRATING,201909,N,IN,46902,34,2012,2012,None,N,N,0,475-499,100/300,35-39,35-39
5158109315,Epsilon,Y,PLRATING,201909,N,IN,46052,13,2013,2015,Auto Home,N,Y,0,775-799,100/300,40-44,45-49
5158109643,Iota,N,PLRATING,201909,N,IN,47012,46,2000,2012,None,N,Y,0,650-674,100/300,30-34,35-39
5158200357,Epsilon,N,PLRATING,201909,N,IN,46902,34,2008,2008,None,N,N,0,750-774,100/300,60-64,60-64
5158200634,Epsilon,N,PLRATING,201909,N,IN,46750,57,2003,2007,Auto Home,N,Y,0,475-499,50/100,20-24,45-49
5158200649,Epsilon,N,PLRATING,201909,N,IN,46750,57,2005,2009,Auto Home,N,Y,0,475-499,50/100,20-24,45-49
5158201162,Epsilon,N,PLRATING,201909,N,IN,46750,57,1998,2014,None,N,Y,0,650-674,50/100,50-54,50-54
5158201312,Epsilon,N,PLRATING,201909,N,IN,46901,34,2007,2014,None,N,Y,0,650-674,50/100,70-74,75-79
5158201355,Epsilon,N,PLRATING,201909,Y,IN,46901,34,1998,1998,None,N,N,0,550-574,50/100,40-44,40-44
5158201378,Epsilon,N,PLRATING,201909,N,IN,46307,66,2007,2007,None,N,N,0,625-649,100/300,25-29,25-29
5158201413,Theta,N,PLRATING,201909,N,IN,46140,52,2009,2018,None,N,Y,0,650-674,100/300,20-24,20-24
5158202246,Iota,N,PLRATING,201909,N,IN,46048,69,2000,2013,None,N,Y,0,600-624,100/300,20-24,25-29
5158202475,Beta,N,PLRATING,201909,N,IN,47421,68,2000,2017,None,N,Y,0,700-724,500/500,80-84,80-84
5158202846,Iota,N,PLRATING,201909,N,IN,46254,1,2014,2015,None,N,Y,0,875-899,100/300,35-39,35-39
5158203340,Iota,N,PLRATING,201909,N,IN,46235,1,1998,2000,None,N,Y,0,700-724,100/300,50-54,50-54
5158204023,Theta,N,PLRATING,201909,Y,IN,47403,14,2000,2000,None,N,N,0,600-624,100/300,25-29,25-29
5158208857,Epsilon,N,PLRATING,201909,N,IN,46902,34,2011,2011,None,N,N,0,No History,250/500,20-24,20-24
5158300158,Epsilon,N,PLRATING,201909,N,IN,46062,51,2017,2017,None,N,N,0,575-599,100/300,25-29,25-29
5158300410,Epsilon,N,PLRATING,201909,Y,IN,46953,9,1996,1996,None,N,N,0,575-599,100/300,55-59,55-59
5158302697,Epsilon,N,PLRATING,201909,N,IN,46112,54,2001,2001,None,N,N,0,600-624,100/300,35-39,35-39
5158303404,Epsilon,N,PLRATING,201909,N,IN,46941,106,2009,2009,None,N,N,0,575-599,50/100,50-54,50-54
5158907850,Iota,N,PLRATING,201909,N,IN,46037,30,2007,2011,Auto Home,N,Y,0,850-874,100/300,<20,40-44
958301601,Epsilon,N,eQuote,201910,N,IN,47025,38,1997,1997,Auto Home,N,N,0,850-874,100/300,60-64,60-64
958305798,Epsilon,N,eQuote,201910,N,IN,47025,38,2000,2015,Auto Home,N,Y,0,800-824,250/500,65-69,70-74
958306108,Gamma,N,eQuote,201910,N,IN,46614,4,2003,2003,None,N,N,0,500-524,100/300,25-29,25-29
958501062,Epsilon,N,eQuote,201910,N,IN,47224,60,2003,2005,Auto Home,N,Y,1,600-624,100/300,35-39,40-44
958501484,Epsilon,N,eQuote,201910,N,IN,47032,38,2011,2011,None,N,N,0,725-749,100/300,75-79,75-79
958501713,Epsilon,Y,eQuote,201910,N,IN,47224,60,2006,2008,Auto Home,Y,Y,1,600-624,50/100,35-39,40-44
958505509,Iota,N,eQuote,201910,N,IN,46205,1,2007,2007,Auto Home,N,N,0,600-624,500 CSL,50-54,50-54
958506999,Alpha,N,PLRATING,201910,N,IN,47001,38,2008,2013,Auto Home,N,Y,0,525-549,250/500,35-39,40-44
958602805,Epsilon,N,eQuote,201910,N,IN,47040,77,2014,2014,None,N,N,0,625-649,50/100,30-34,30-34
958603077,Gamma,N,eQuote,201910,N,IN,47001,38,2005,2007,None,N,Y,0,675-699,250/500,20-24,25-29
958607281,Epsilon,N,eQuote,201910,N,IN,47025,38,2013,2013,None,N,N,0,725-749,50/100,25-29,25-29
958702362,Epsilon,N,eQuote,201910,N,IN,47025,38,2007,2011,Auto Home,N,Y,0,925-949,250/500,20-24,60-64
1257607821,Zeta,N,eQuote,201910,N,IN,46804,3,2004,2008,Auto Home,N,Y,2,850-874,"500/1,000",30-34,35-39
1258008278,Zeta,N,eQuote,201910,N,IN,46818,3,2012,2012,Auto Home,N,N,0,475-499,50/100,35-39,35-39
1558403333,Delta,N,eQuote,201910,N,IN,46750,57,2003,2003,None,N,N,0,675-699,300 CSL,25-29,25-29
1563602321,Alpha,N,PLRATING,201910,N,IN,46240,30,2016,2016,Auto Home,N,N,0,575-599,250/500,25-29,25-29
2158007567,Theta,N,eQuote,201910,N,IN,46788,40,2016,2016,Auto Home,N,N,0,825-849,100/300,80-84,80-84
2158007641,Theta,N,eQuote,201910,N,IN,46743,3,2005,2005,Homeowner,N,N,0,925-949,100/300,30-34,40-44
2158008340,Theta,N,eQuote,201910,N,IN,46785,40,1999,2006,Auto Home,N,Y,0,825-849,500 CSL,<20,50-54
2158008980,Theta,Y,eQuote,201910,N,IN,46845,3,2014,2014,Auto Home,N,N,0,700-724,"1,000 CSL",35-39,45-49
2158009309,Alpha,N,eQuote,201910,N,IN,46706,40,2004,2012,Auto Home,N,Y,0,625-649,100/300,30-34,35-39
2158009801,Theta,Y,eQuote,201910,N,IN,46845,3,2013,2014,Auto Home,N,Y,0,800-824,250/500,60-64,65-69
2158100466,Delta,Y,PLRATING,201910,Y,IN,46835,3,2004,2004,Auto Home,N,N,2,No History,100/300,<20,<20
2158101705,Theta,N,eQuote,201910,N,IN,46805,3,2011,2011,Auto Home,N,N,0,825-849,250/500,65-69,65-69
2158101882,Delta,N,PLRATING,201910,N,IN,46815,3,2006,2006,None,N,N,0,550-574,100/300,65-69,65-69
2158104568,Theta,N,eQuote,201910,N,IN,46765,3,2003,2017,Auto Home,N,Y,0,800-824,250/500,30-34,30-34
2158106004,Gamma,N,PLRATING,201910,N,IN,46763,40,2005,2006,None,N,Y,0,600-624,100/300,60-64,60-64
2158200892,Delta,Y,PLRATING,201910,N,IN,46567,64,2011,2011,Auto Home,N,N,0,850-874,100/300,45-49,45-49
2158203989,Eta,N,PLRATING,201910,N,IN,46702,57,2006,2006,Auto Home,N,N,0,675-699,100/300,65-69,65-69
2158207375,Theta,N,eQuote,201910,N,IN,46743,3,2004,2006,Auto Home,N,Y,0,850-874,300 CSL,70-74,75-79
2158207515,Beta,N,PLRATING,201910,N,IN,46538,64,2008,2017,Auto Home,N,Y,0,725-749,500 CSL,35-39,40-44
2158208832,Delta,N,PLRATING,201910,N,IN,46514,29,2001,2011,Auto Home,N,Y,0,875-899,100/300,<20,70-74
2158302279,Gamma,N,PLRATING,201910,Y,IN,46725,94,1998,2000,None,N,Y,0,875-899,250/500,70-74,80-84
2158303804,Theta,N,eQuote,201910,N,IN,46835,3,2000,2013,Auto Home,N,Y,0,775-799,500 CSL,50-54,55-59
2158304800,Theta,N,eQuote,201910,N,IN,46706,40,1998,2008,Auto Home,N,Y,0,775-799,100/300,50-54,50-54
2158306564,Eta,N,eQuote,201910,N,IN,46815,3,2013,2013,None,N,N,0,625-649,100/300,25-29,25-29
2158308762,Epsilon,N,eQuote,201910,N,IN,46268,1,2015,2015,Auto Home,N,N,0,625-649,250/500,25-29,25-29
2158309991,Alpha,N,eQuote,201910,N,IN,46804,3,2014,2014,None,N,N,2,575-599,100/300,25-29,25-29
2158400760,Theta,Y,eQuote,201910,Y,IN,46808,3,1998,1998,Auto Home,N,Y,0,650-674,"1,000 CSL",55-59,60-64
2158400862,Delta,N,PLRATING,201910,N,IN,46755,84,2014,2014,Auto Home,N,N,0,550-574,50/100,40-44,50-54
2158401031,Alpha,Y,eQuote,201910,N,IN,46804,3,2017,2018,Auto Home,N,Y,0,850-874,500 CSL,35-39,40-44
2158401335,Beta,N,PLRATING,201910,N,IN,46725,94,2001,2001,Auto Home,N,N,0,750-774,100/300,80-84,85-90
2158401453,Alpha,N,eQuote,201910,N,IN,46808,3,2015,2015,None,N,N,0,600-624,100/300,20-24,20-24
2158401842,Gamma,Y,PLRATING,201910,N,IN,46818,3,2016,2016,Auto Home,N,N,0,725-749,300 CSL,60-64,60-64
2158401927,Gamma,N,PLRATING,201910,N,IN,46723,94,2000,2007,Auto Home,N,Y,0,725-749,250/500,30-34,30-34
2158402582,Alpha,N,eQuote,201910,N,IN,47304,10,2010,2010,Auto Home,N,N,1,800-824,50/100,30-34,30-34
2158403063,Alpha,N,eQuote,201910,N,IN,46835,3,1998,2006,Auto Home,N,Y,0,875-899,500 CSL,60-64,75-79
2158403523,Theta,Y,eQuote,201910,N,IN,46788,3,2015,2015,Auto Home,N,N,0,700-724,100/300,50-54,50-54
2158405252,Eta,N,PLRATING,201910,N,IN,46750,57,2001,2015,Auto Home,N,Y,0,875-899,500 CSL,60-64,60-64
2158405641,Alpha,N,eQuote,201910,N,IN,46710,84,2002,2016,None,N,Y,0,650-674,100/300,60-64,65-69
2158406092,Gamma,N,PLRATING,201910,N,IN,47303,10,2015,2015,None,N,N,0,No History,100/300,20-24,20-24
2158406264,Delta,N,PLRATING,201910,N,IN,46701,84,2008,2014,Auto Home,N,Y,0,600-624,50/100,35-39,40-44
2158408231,Theta,N,eQuote,201910,N,IN,46815,3,2006,2016,Auto Home,N,Y,0,575-599,100/300,<20,40-44
2158409940,Alpha,N,eQuote,201910,N,IN,46797,3,2003,2015,Auto Home,N,Y,0,550-574,250/500,<20,50-54
2158500411,Gamma,N,PLRATING,201910,N,IN,46723,84,2005,2005,None,N,N,0,525-549,100/300,25-29,25-29
2158505864,Alpha,Y,eQuote,201910,N,IN,46703,101,2011,2011,Auto Home,N,N,0,750-774,500/500,55-59,55-59
2158507069,Alpha,Y,eQuote,201910,N,IN,46808,3,1999,2007,Homeowner,N,Y,1,750-774,500 CSL,25-29,25-29
2158509664,Theta,N,eQuote,201910,N,IN,46804,3,2016,2016,Auto Home,N,N,0,725-749,250/500,<20,45-49
2158600683,Delta,N,PLRATING,201910,N,IN,46767,84,2012,2013,None,N,Y,0,550-574,100/300,40-44,50-54
2158600725,Delta,N,PLRATING,201910,N,IN,46767,84,2011,2012,None,N,Y,0,550-574,100/300,40-44,50-54
2158600864,Alpha,N,eQuote,201910,N,IN,46706,40,2006,2006,None,N,N,0,No History,100/300,20-24,20-24
2158601371,Alpha,N,eQuote,201910,N,IN,46239,1,2006,2007,Auto Home,N,Y,0,625-649,100/300,<20,50-54
2158602024,Theta,N,eQuote,201910,N,IN,46765,3,1997,2011,Auto Home,N,Y,0,700-724,250/500,<20,45-49
2158602255,Alpha,Y,eQuote,201910,N,IN,46845,3,2010,2010,Auto Home,N,Y,0,750-774,"1,000 CSL",35-39,50-54
2158602679,Alpha,Y,eQuote,201910,N,IN,46845,3,2016,2016,Auto Home,N,Y,0,850-874,"1,000 CSL",40-44,45-49
2158602732,Gamma,N,PLRATING,201910,N,IN,46701,84,1997,2011,None,N,Y,0,775-799,100/300,60-64,60-64
2158602921,Gamma,N,PLRATING,201910,N,IN,46725,94,2007,2007,Auto Home,N,N,0,825-849,250/500,55-59,55-59
2158604554,Alpha,N,eQuote,201910,N,IN,46795,65,1997,2013,None,N,Y,0,675-699,300 CSL,20-24,20-24
2158606740,Gamma,N,PLRATING,201910,N,IN,46723,3,2000,2002,Auto Home,N,Y,0,850-874,100/300,30-34,30-34
2158607616,Delta,N,PLRATING,201910,N,IN,46701,84,1997,1997,Auto Home,N,N,0,No History,100/300,85-90,85-90
2158607635,Alpha,N,eQuote,201910,N,IN,46807,3,2008,2008,None,N,N,0,625-649,100/300,45-49,45-49
2158701782,Eta,N,PLRATING,201910,N,IN,46750,57,2009,2013,None,N,Y,0,850-874,300 CSL,<20,45-49
2158702035,Zeta,N,PLRATING,201910,N,IN,47362,55,2007,2007,None,N,N,0,575-599,100/300,80-84,80-84
2158702351,Alpha,N,eQuote,201910,N,IN,46807,3,2000,2000,None,N,N,0,600-624,100/300,25-29,45-49
2158703772,Alpha,N,eQuote,201910,Y,IN,46808,3,2006,2006,Auto Home,N,N,0,625-649,100/300,35-39,35-39
2158706883,Beta,Y,PLRATING,201910,N,IN,46725,94,2009,2014,Auto Home,N,Y,0,750-774,500 CSL,30-34,35-39
2159102827,Gamma,N,PLRATING,201910,N,IN,46723,3,2008,2011,Auto Home,N,Y,0,725-749,250/500,60-64,60-64
2159406108,Beta,N,PLRATING,201910,N,IN,47421,68,2008,2008,None,N,N,0,625-649,100/300,35-39,35-39
2160000874,Epsilon,N,PLRATING,201910,N,IN,46901,34,2011,2011,None,N,N,0,750-774,100/300,20-24,20-24
2163203426,Beta,Y,PLRATING,201910,N,IN,46902,34,2015,2016,Auto Home,N,Y,0,825-849,100/300,55-59,55-59
2163502455,Gamma,N,PLRATING,201910,N,IN,46637,4,2011,2014,Auto Home,N,Y,0,625-649,100/300,35-39,40-44
2164203360,Beta,N,PLRATING,201910,N,IN,46750,57,2009,2015,None,N,Y,0,800-824,100/300,55-59,60-64
2457809363,Iota,N,eQuote,201910,N,IN,46217,95,2008,2011,Auto Home,N,Y,0,750-774,500 CSL,80-84,85-90
2458109494,Epsilon,N,eQuote,201910,N,IN,46168,30,2007,2014,Auto Home,N,Y,0,900-924,500/500,60-64,60-64
2458200724,Iota,Y,eQuote,201910,N,IN,46217,95,2004,2004,Auto Home,N,N,0,625-649,100/300,35-39,35-39
2458208463,Gamma,N,PLRATING,201910,N,IN,47385,55,1999,2014,Auto Home,N,Y,0,625-649,250/500,55-59,55-59
2458300286,Delta,N,eQuote,201910,N,IN,46142,62,2015,2015,Auto Home,N,N,0,575-599,100/300,60-64,60-64
2458305020,Epsilon,N,eQuote,201910,N,IN,46106,62,1997,2001,Auto Home,N,Y,2,850-874,100/300,70-74,70-74
2458305784,Epsilon,N,eQuote,201910,N,IN,46106,30,2007,2015,Auto Home,N,Y,0,675-699,250/500,45-49,45-49
2458309976,Epsilon,Y,eQuote,201910,N,IN,46217,95,2016,2016,Auto Home,N,N,0,850-874,500/500,60-64,60-64
2458401709,Gamma,N,PLRATING,201910,N,IN,47362,55,1998,2008,Auto Home,N,Y,0,900-924,250/500,20-24,65-69
2458408042,Epsilon,N,eQuote,201910,N,IN,46106,30,2015,2015,Auto Home,N,N,0,850-874,250/500,75-79,75-79
2458506930,Iota,N,eQuote,201910,N,IN,46131,62,2017,2017,Auto Home,N,Y,0,825-849,100/300,25-29,25-29
2458602719,Epsilon,N,eQuote,201910,N,IN,46151,30,2014,2014,None,N,N,0,550-574,100/300,35-39,35-39
2458609171,Gamma,N,PLRATING,201910,N,IN,47362,55,2015,2016,None,N,Y,0,600-624,250/500,20-24,20-24
2458702209,Delta,N,eQuote,201910,N,IN,46225,95,2015,2015,Auto Home,N,N,0,575-599,100/300,50-54,50-54
2458702774,Gamma,N,PLRATING,201910,N,IN,47362,55,1997,2014,None,N,Y,0,500-524,250/500,20-24,20-24
2458704020,Epsilon,Y,eQuote,201910,N,IN,46106,30,2003,2003,Auto Home,N,N,2,750-774,100/300,70-74,70-74
2458704199,Gamma,N,PLRATING,201910,N,IN,46040,51,1999,2004,None,N,Y,0,700-724,100/300,20-24,45-49
2458705005,Iota,N,eQuote,201910,Y,IN,46227,95,2005,2005,None,N,N,0,No History,500 CSL,30-34,30-34
3057807360,Gamma,N,eQuote,201910,N,IN,47586,86,1997,2013,Auto Home,N,Y,0,675-699,250/500,25-29,25-29
3058005233,Gamma,N,eQuote,201910,N,IN,47586,86,1999,2008,Auto Home,Y,Y,0,775-799,100/300,<20,60-64
3058009748,Theta,N,PLRATING,201910,N,IN,47610,107,2003,2003,None,N,N,0,800-824,100/300,70-74,70-74
3058100017,Theta,Y,PLRATING,201910,N,IN,47710,5,2015,2017,Auto Home,N,Y,0,750-774,100/300,65-69,65-69
3058105481,Zeta,N,PLRATING,201910,N,IN,46038,30,2009,2014,Auto Home,N,Y,0,775-799,100/300,<20,45-49
3058107666,Gamma,N,eQuote,201910,N,IN,47520,86,2006,2011,Auto Home,N,Y,0,725-749,500/500,40-44,45-49
3058204789,Theta,N,PLRATING,201910,N,IN,47620,88,2000,2017,Auto Home,N,Y,0,875-899,250/500,45-49,60-64
3058205768,Gamma,N,eQuote,201910,N,IN,47586,86,2011,2011,Auto Home,N,N,0,725-749,500 CSL,50-54,55-59
3058206275,Theta,N,PLRATING,201910,N,IN,47638,88,2004,2018,Auto Home,N,Y,0,825-849,100/300,55-59,65-69
3058300323,Gamma,N,eQuote,201910,N,IN,47586,86,2008,2013,Auto Home,N,Y,0,775-799,300 CSL,55-59,60-64
3058303340,Theta,N,PLRATING,201910,N,IN,47714,5,2008,2008,Auto Home,N,N,0,850-874,100/300,65-69,65-69
